"item_name_short"|"colour"|"item_name"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"item_price_edigital"|"link_edigital"|"articleID_edigital"|"item_price_mediamarkt"|"link_mediamarkt"|"articleID_mediamarkt"|"website"|"common_item_id"
"Indesit LR7 S2"|"white"|"Indesit LR7 S2 W alulfagyasztós hûtõszekrény"|"INDESIT"|"Refrigerator"|"A++"|232|24|60|176|66|63|2|196|111|94990|"https://edigital.hu/alulfagyasztos-huto/indesit-lr7-s2-w-alulfagyasztos-hutoszekreny-p464069"|464069|NA|NA|NA|"edigital"|390
"Indesit LR9S2QFXB"|"grey"|"Indesit LR9S2QFXB alulfagyasztós hûtõszekrény, A+"|"INDESIT"|"Refrigerator"|"A+"|321|24|60|201|66|NA|2|257|111|127990|"https://edigital.hu/alulfagyasztos-huto/indesit-lr9s2qfxb-alulfagyasztos-hutoszekreny-p664451"|664451|NA|NA|NA|"edigital"|399
"Indesit UI6 1"|"white"|"Indesit UI6 1 W.1 fagyasztószekrény, A+"|"INDESIT"|"Freezer"|"A+"|267|24|60|167|65|NA|1|0|232|94990|"https://edigital.hu/fagyasztoszekreny/indesit-ui6-1-w1-fagyasztoszekreny-p552321"|552321|NA|NA|NA|"edigital"|400
"LG GBB60SAYFE"|"grey"|"LG GBB60SAYFE Total No Frost alulfagyasztós hûtõszekrény, A+++-[újracsomagolt]"|"LG"|"Refrigerator"|"A+++"|178|NA|60|201|76|81|2|250|93|179990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb60sayfe-total-no-frost-alulfagyasztos-hutoszekreny-ujracsomagolt-p682810"|682810|NA|NA|NA|"edigital"|401
"LG GBB61PZHZN"|"grey"|"LG GBB61PZHZN alulfagyasztós hûtõszekrény, inox, A++"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|70|2|234|107|159990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb61pzhzn-alulfagyasztos-hutoszekreny-inox-p693197"|693197|NA|NA|NA|"edigital"|402
"LG GBB61PZJZN"|"grey"|"LG GBB61PZJZN No Frost kombinált hûtõszekrény"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|72|2|234|107|NA|NA|NA|154899|"https://www.mediamarkt.hu/hu/product/_lg-gbb61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294118.html"|1294118|"mediamarkt"|403
"LG GBB61SWHZN"|"white"|"LG GBB61SWHZN Total No Frost alulfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|70|2|234|107|159990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb61swhzn-total-no-frost-alulfagyasztos-hutoszekreny-p667125"|667125|NA|NA|NA|"edigital"|404
"LG GBB62PZGFN"|"grey"|"LG GBB62PZGFN alulfagyasztós hûtõszekrény, A+++"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|74|2|277|107|199990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzgfn-alulfagyasztos-hutoszekreny-p664125"|664125|NA|NA|NA|"edigital"|405
"LG GBB62PZJZN"|"grey"|"LG GBB62PZJZN alulfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|268|24|60|203|68|74|2|277|107|169990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzjzn-alulfagyasztos-hutoszekreny-p664134"|664134|NA|NA|NA|"edigital"|406
"LG GBB71PZEFN"|"grey"|"LG GBB71PZEFN alulfagyasztós hûtõszekrény, A+++"|"LG"|"Refrigerator"|"A+++"|184|24|60|186|68|78|2|234|107|189990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb71pzefn-alulfagyasztos-hutoszekreny-p664131"|664131|NA|NA|NA|"edigital"|407
"LG GBB72SADFN"|"grey"|"LG GBB72SADFN No Frost alulfagyasztós hûtõszekrény, A+++"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|NA|2|277|107|224990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb72sadfn-no-frost-alulfagyasztos-hutoszekreny-p683926"|683926|NA|NA|NA|"edigital"|408
"LG GBB72SADFN"|"grey"|"LG GBB72SADFN No Frost kombinált hûtõszekrény"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|77|2|277|107|NA|NA|NA|251099|"https://www.mediamarkt.hu/hu/product/_lg-gbb72sadfn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294109.html"|1294109|"mediamarkt"|408
"LG GBB72SWEFN"|"white"|"LG GBB72SWEFN alulfagyasztós hûtõszekrény, A+++"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|78|2|277|107|194990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb72swefn-alulfagyasztos-hutoszekreny-p664128"|664128|NA|NA|NA|"edigital"|409
"LG GBB92STAQP"|"grey"|"LG GBB92STAQP alulfagyasztós hûtõszekrény, A+++"|"LG"|"Refrigerator"|"A+++"|154|24|60|203|68|87|2|277|107|399990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb92staqp-alulfagyasztos-hutoszekreny-p683927"|683927|NA|NA|NA|"edigital"|410
"LG GBF61PZJZN"|"grey"|"LG GBF61PZJZN No Frost kombinált hûtõszekrény"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|72|2|229|107|NA|NA|NA|169899|"https://www.mediamarkt.hu/hu/product/_lg-gbf61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294117.html"|1294117|"mediamarkt"|411
"LG GBF61PZJZN"|"grey"|"LG GBF61PZJZN Total No Frost alulfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|70|2|336|107|189990|"https://edigital.hu/alulfagyasztos-huto/lg-gbf61pzjzn-total-no-frost-alulfagyasztos-hutoszekreny-p685155"|685155|NA|NA|NA|"edigital"|411
"LG GBF72NSDZN"|"grey"|"LG GBF72NSDZN alulfagyasztós hûtõszerkény, A++"|"LG"|"Refrigerator"|"A++"|288|24|60|203|68|74|2|273|107|194990|"https://edigital.hu/alulfagyasztos-huto/lg-gbf72nsdzn-alulfagyasztos-hutoszerkeny-p664129"|664129|NA|NA|NA|"edigital"|412
"LG GF5237PZJZ1"|NA|"LG GF5237PZJZ1 fagyasztószekrény, A++"|"LG"|"Refrigerator"|"A++"|273|24|60|185|67|89|1|0|313|261990|"https://edigital.hu/fagyasztoszekreny/lg-gf5237pzjz1-fagyasztoszekreny-p617828"|617828|NA|NA|NA|"edigital"|413
"LG GL5241PZJZ1"|"grey"|"LG GL5241PZJZ1 egyajtós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|115|24|60|185|67|81|1|382|0|259990|"https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829"|617829|NA|NA|NA|"edigital"|414
"LG GL5241PZJZ1"|"grey"|"LG GL5241PZJZ1 egyajtós hûtõszekrény, A++ - [Újracsomagolt]"|"LG"|"Refrigerator"|"A++"|115|NA|60|185|67|81|1|382|0|207990|"https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-ujracsomagolt-p677356"|677356|NA|NA|NA|"edigital"|414
"LG GMX844MCKV"|"black"|"LG GMX844MCKV Side by Side hûtõszekrény, fekete, A+"|"LG"|"Refrigerator"|"A+"|380|24|88|189|77|133|4|280|143|649990|"https://edigital.hu/side-side-huto/lg-gmx844mckv-side-side-hutoszekreny-fekete-p693198"|693198|NA|NA|NA|"edigital"|415
"LG GS9366PZQVD"|"grey"|"LG GS9366PZQVD side by side hûtõszekrény"|"LG"|"Refrigerator"|"A+"|480|24|91|179|71|151|NA|NA|209|399990|"https://edigital.hu/side-side-huto/lg-gs9366pzqvd-side-side-hutoszekreny-p457706"|457706|NA|NA|NA|"edigital"|416
"LG GSB760PZXV"|"grey"|"LG GSB760PZXV side by side hûtõszekrény"|"LG"|"Refrigerator"|"A+"|438|24|91|179|74|113|4|406|220|NA|NA|NA|279799|"https://www.mediamarkt.hu/hu/product/_lg-gsb760pzxv-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209971.html"|1209971|"mediamarkt"|417
"LG GSB760PZXV"|"grey"|"LG GSB760PZXV side by side hûtõszekrény, A+, Total No Frost"|"LG"|"Refrigerator"|"A+"|438|24|91|179|74|124|2|406|220|285990|"https://edigital.hu/side-side-huto/lg-gsb760pzxv-side-side-hutoszekreny-total-no-frost-p539303"|539303|NA|NA|NA|"edigital"|417
"LG GSJ760PZXV"|"grey"|"LG GSJ760PZXV side by side hûtõszekrény"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|4|405|196|NA|NA|NA|349699|"https://www.mediamarkt.hu/hu/product/_lg-gsj760pzxv-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209977.html"|1209977|"mediamarkt"|418
"LG GSJ760WBXV"|"black"|"LG GSJ760WBXV side by side hûtõszekrény, A+"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|136|NA|405|196|364990|"https://edigital.hu/side-side-huto/lg-gsj760wbxv-side-side-hutoszekreny-p508708"|508708|NA|NA|NA|"edigital"|419
"LG GSJ761PZXV"|"grey"|"LG GSJ761PZXV side by side hûtõszekrény, A+"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|2|405|196|394990|"https://edigital.hu/side-side-huto/lg-gsj761pzxv-side-side-hutoszekreny-p578416"|578416|NA|NA|NA|"edigital"|420
"LG GSJ960NSBZ"|"grey"|"LG GSJ960NSBZ Side by Side hûtõszekrény"|"LG"|"Refrigerator"|"A+"|376|24|91|179|74|141|2|405|196|399990|"https://edigital.hu/side-side-huto/lg-gsj960nsbz-side-side-hutoszekreny-p472328"|472328|NA|NA|NA|"edigital"|421
"LG GSJ961NEBZ"|"grey"|"LG GSJ961NEBZ Side by Side hûtõszekrény"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|130|4|405|196|469990|"https://edigital.hu/side-side-huto/lg-gsj961nebz-side-side-hutoszekreny-p482499"|482499|NA|NA|NA|"edigital"|422
"LG GSJ961NEBZ"|"grey"|"LG GSJ961NEBZ side by side hûtõszekrény"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|130|5|405|196|NA|NA|NA|445799|"https://www.mediamarkt.hu/hu/product/_lg-gsj961nebz-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209964.html"|1209964|"mediamarkt"|422
"LG GSL760PZXV"|"grey"|"LG GSL760PZXV Side by Side hûtõszekrény"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|2|600|196|289990|"https://edigital.hu/side-side-huto/lg-gsl760pzxv-side-side-hutoszekreny-p472327"|472327|NA|NA|NA|"edigital"|423
"LG GSL760SWXV"|"white"|"LG GSL760SWXV side by side hûtõszekrény, A+"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|4|405|196|299990|"https://edigital.hu/side-side-huto/lg-gsl760swxv-side-side-hutoszekreny-p580484"|580484|NA|NA|NA|"edigital"|424
"LG GSX961MTAZ"|"black"|"LG GSX961MTAZ side by side hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|144|4|405|196|659990|"https://edigital.hu/side-side-huto/lg-gsx961mtaz-side-side-hutoszekreny-p587147"|587147|NA|NA|NA|"edigital"|425
"LG GSX961NEAZ"|"grey"|"LG GSX961NEAZ A++ energiaosztályú InstaView Door-in-Door™ Side-by-Side hûtõszekrény"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|132|4|405|196|549990|"https://edigital.hu/side-side-huto/lg-gsx961neaz-energiaosztalyu-instaview-door-door-side-side-hutoszekreny-p532367"|532367|NA|NA|NA|"edigital"|426
"LG GSX961NEAZ"|"grey"|"LG GSX961NEAZ side by side hûtõszekrény"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|132|4|405|196|NA|NA|NA|599999|"https://www.mediamarkt.hu/hu/product/_lg-gsx961neaz-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1238299.html"|1238299|"mediamarkt"|426
"LG GTB362PZCZD"|"grey"|"LG GTB362PZCZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|204|24|56|166|62|57|2|198|56|139990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb362pzczd-felulfagyasztos-hutoszekreny-p578815"|578815|NA|NA|NA|"edigital"|427
"LG GTB382PZCZD"|"grey"|"LG GTB382PZCZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|184|24|56|152|58|NA|2|165|44|134990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb382pzczd-felulfagyasztos-hutoszekreny-p578811"|578811|NA|NA|NA|"edigital"|428
"LG GTB382SHCZD"|"white"|"LG GTB382SHCZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|307|24|56|152|58|NA|2|165|44|129990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb382shczd-felulfagyasztos-hutoszekreny-p579795"|579795|NA|NA|NA|"edigital"|429
"LG GTB574PZHZD"|"grey"|"LG GTB574PZHZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|286|24|70|178|73|NA|NA|321|117|202990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb574pzhzd-felulfagyasztos-hutoszekreny-p533247"|533247|NA|NA|NA|"edigital"|430
"LG GTF744BLPZD"|"black"|"LG GTF744BLPZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|309|24|78|180|73|80|2|379|130|239990|"https://edigital.hu/felulfagyasztos-huto/lg-gtf744blpzd-felulfagyasztos-hutoszekreny-p683827"|683827|NA|NA|NA|"edigital"|431
"LG GTF916PZPZD"|"grey"|"LG GTF916PZPZD No Frost kombinált hûtõszekrény"|"LG"|"Refrigerator"|"A++"|330|24|86|184|73|NA|2|418|174|NA|NA|NA|269799|"https://www.mediamarkt.hu/hu/product/_lg-gtf916pzpzd-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1243922.html"|1243922|"mediamarkt"|432
"LG GTF916PZPZD"|"grey"|"LG GTF916PZPZD felülfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|294|24|86|185|73|88|2|418|174|269990|"https://edigital.hu/felulfagyasztos-huto/lg-gtf916pzpzd-felulfagyasztos-hutoszekreny-p531464"|531464|NA|NA|NA|"edigital"|432
"LG LGGTB574SEHZD"|"grey"|"LG LGGTB574SEHZD felülfagyasztós hûtõszekrény A++"|"LG"|"Refrigerator"|"A++"|286|24|70|178|73|83|2|321|117|219990|"https://edigital.hu/felulfagyasztos-huto/lg-lggtb574sehzd-felulfagyasztos-hutoszekreny-p612736"|612736|NA|NA|NA|"edigital"|433
"LIEBHERR CNEL 4213"|"grey"|"LIEBHERR CNEL 4213 No Frost kombinált hûtõszekrény"|"LIEBHERR"|"Refrigerator"|"A++"|245|60|60|186|66|66|2|165|129|NA|NA|NA|194899|"https://www.mediamarkt.hu/hu/product/_liebherr-cnel-4213-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1225449.html"|1225449|"mediamarkt"|434
"LIEBHERR CU 3331"|"white"|"LIEBHERR CU 3331 kombinált hûtõszekrény"|"LIEBHERR"|"Refrigerator"|"A++"|211|60|55|181|63|73|2|212|84|NA|NA|NA|134799|"https://www.mediamarkt.hu/hu/product/_liebherr-cu-3331-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1281689.html"|1281689|"mediamarkt"|435
"LIEBHERR CUEL 3331"|"grey"|"LIEBHERR CUEL 3331 kombinált hûtõszekrény"|"LIEBHERR"|"Refrigerator"|"A++"|211|60|55|181|63|73|2|212|84|NA|NA|NA|139799|"https://www.mediamarkt.hu/hu/product/_liebherr-cuel-3331-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1281690.html"|1281690|"mediamarkt"|436
"LIEBHERR GNP 2313"|"white"|"LIEBHERR GNP 2313 fagyasztószekrény"|"LIEBHERR"|"Freezer"|"A++"|206|60|60|145|63|68|NA|NA|185|NA|NA|NA|239999|"https://www.mediamarkt.hu/hu/product/_liebherr-gnp-2313-fagyaszt%C3%B3szekr%C3%A9ny-1200445.html"|1200445|"mediamarkt"|437
"LIEBHERR GNP 3755"|"white"|"LIEBHERR GNP 3755 fagyasztószekrény"|"LIEBHERR"|"Freezer"|"A+++"|155|60|60|165|67|80|NA|NA|232|NA|NA|NA|386999|"https://www.mediamarkt.hu/hu/product/_liebherr-gnp-3755-fagyaszt%C3%B3szekr%C3%A9ny-1200447.html"|1200447|"mediamarkt"|438
"LIEBHERR GP 2433"|"white"|"LIEBHERR GP 2433 fagyasztószekrény álló"|"LIEBHERR"|"Freezer"|"A++"|191|60|63|144|60|63|NA|NA|190|NA|NA|NA|175999|"https://www.mediamarkt.hu/hu/product/_liebherr-gp-2433-fagyaszt%C3%B3szekr%C3%A9ny-%C3%A1ll%C3%B3-1149171.html"|1149171|"mediamarkt"|439
"LIEBHERR KB 4310"|"white"|"LIEBHERR KB 4310 hûtõszekrény"|"LIEBHERR"|"Refrigerator"|"A+++"|90|60|60|185|67|87|NA|366|NA|NA|NA|NA|366999|"https://www.mediamarkt.hu/hu/product/_liebherr-kb-4310-h%C5%B1t%C5%91szekr%C3%A9ny-1200430.html"|1200430|"mediamarkt"|440
"LIEBHERR TP 1410"|"white"|"LIEBHERR TP 1410 hûtõszekrény"|"LIEBHERR"|"Refrigerator"|"A++"|92|60|55|85|62|38|1|136|NA|NA|NA|NA|82996|"https://www.mediamarkt.hu/hu/product/_liebherr-tp-1410-h%C5%B1t%C5%91szekr%C3%A9ny-1193432.html"|1193432|"mediamarkt"|441
"Lg GBB59SWJZB"|"white"|"Lg GBB59SWJZB Total No Frost alulfagyasztós hûtõszekrény, A++"|"LG"|"Refrigerator"|"A++"|240|24|60|190|70|77|NA|225|93|149990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb59swjzb-total-no-frost-alulfagyasztos-hutoszekreny-p478499"|478499|NA|NA|NA|"edigital"|442
"MIELE KFN28132"|"white"|"MIELE KFN28132 WS kombinált hûtõszekrény"|"MIELE"|"Refrigerator"|"A++"|232|24|60|186|66|65|2|209|95|NA|NA|NA|300999|"https://www.mediamarkt.hu/hu/product/_miele-kfn28132-ws-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1230308.html"|1230308|"mediamarkt"|443
"MIELE KFN29283"|"black, grey"|"MIELE KFN29283 D BB No Frost kombinált hûtõszekrény"|"MIELE"|"Refrigerator"|"A+++"|186|24|60|201|68|96|2|242|101|NA|NA|NA|654999|"https://www.mediamarkt.hu/hu/product/_miele-kfn29283-d-bb-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1198033.html"|1198033|"mediamarkt"|444
"MOBICOOL CK40D hûtõláda,12/230V"|"blue"|"MOBICOOL CK40D hûtõláda,12/230V 38 l"|"ASPICO"|"Other"|NA|NA|NA|52|45|52|20|NA|NA|NA|NA|NA|NA|123993|"https://www.mediamarkt.hu/hu/product/_mobicool-ck40d-h%C5%B1t%C5%91l%C3%A1da-12-230v-38-l-1259389.html"|1259389|"mediamarkt"|445
"Mobicool W40"|"blue"|"Mobicool W40 AC/DC elektromos hûtõláda"|"Mobicool"|"Other"|NA|NA|12|NA|NA|NA|NA|NA|NA|NA|39990|"https://edigital.hu/elektromos-hutotaska/mobicool-w40-acdc-elektromos-hutolada-p507213"|507213|NA|NA|NA|"edigital"|446
"NEFF GI1213D30"|"white"|"NEFF GI1213D30 beépíthetõ fagyasztószekrény"|"NEFF"|"Freezer"|"A++"|157|24|55|87|56|NA|NA|NA|97|NA|NA|NA|201999|"https://www.mediamarkt.hu/hu/product/_neff-gi1213d30-be%C3%A9p%C3%ADthet%C5%91-fagyaszt%C3%B3szekr%C3%A9ny-1245751.html"|1245751|"mediamarkt"|448
"Navon 263 A++"|"white"|"NAVON 263 A++ felülfagyasztós kombinált hûtõszekrény"|"NAVON"|"Refrigerator"|"A++"|NA|NA|54|144|57|42|2|171|38|NA|NA|NA|62796|"https://www.mediamarkt.hu/hu/product/_navon-263-a-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1297330.html"|1297330|"mediamarkt"|447
"Navon 263 A++"|"white"|"Navon 263 felülfagyasztós hûtõszekrény, A++"|"NAVON"|"Refrigerator"|"A++"|NA|36|54|144|57|42|2|171|38|63990|"https://edigital.hu/felulfagyasztos-huto/navon-263-felulfagyasztos-hutoszekreny-p627802"|627802|NA|NA|NA|"edigital"|447
"Navon 278 A+"|"white"|"Navon 278 alulfagyasztós hûtõszekrény, A+"|"NAVON"|"Refrigerator"|"A+"|257|36|54|170|61|59|2|184|84|64990|"https://edigital.hu/alulfagyasztos-huto/navon-278-alulfagyasztos-hutoszekreny-p627805"|627805|NA|NA|NA|"edigital"|449
"Navon 278 A++"|"white"|"Navon 278 alulfagyasztós hûtõszekrény, A++"|"NAVON"|"Refrigerator"|"A++"|202|36|54|170|61|59|2|184|84|74990|"https://edigital.hu/alulfagyasztos-huto/navon-278-alulfagyasztos-hutoszekreny-p627806"|627806|NA|NA|NA|"edigital"|450
"Navon 283 A+"|"white"|"Navon 283 felülfagyasztós hûtõszekrény, A+"|"NAVON"|"Refrigerator"|"A+"|220|36|54|160|57|51|2|198|42|64990|"https://edigital.hu/felulfagyasztos-huto/navon-283-felulfagyasztos-hutoszekreny-p627803"|627803|NA|NA|NA|"edigital"|451
"Navon 283 A++"|"white"|"Navon 283 felülfagyasztós hûtõszekrény, A++"|"NAVON"|"Refrigerator"|"A++"|180|36|54|160|57|51|2|198|42|69990|"https://edigital.hu/felulfagyasztos-huto/navon-283-felulfagyasztos-hutoszekreny-p627804"|627804|NA|NA|NA|"edigital"|452
"Navon 286 A+"|"white"|"Navon 286 alulfagyasztós hûtõszekrény, A+"|"NAVON"|"Refrigerator"|"A+"|264|36|54|180|61|70|2|202|84|74990|"https://edigital.hu/alulfagyasztos-huto/navon-286-alulfagyasztos-hutoszekreny-p627808"|627808|NA|NA|NA|"edigital"|453
"Navon 289 A++"|"grey"|"Navon 289 X alulfagyasztós No Frost hûtõszekrény, inox, A++"|"NAVON"|"Refrigerator"|"A++"|222|36|54|180|61|70|2|194|72|99990|"https://edigital.hu/alulfagyasztos-huto/navon-289-x-alulfagyasztos-no-frost-hutoszekreny-inox-p627812"|627812|NA|NA|NA|"edigital"|454
"OK. ODD 11119"|"grey"|"OK. ODD 11119 A1 side by side hûtõszekrény"|"OK."|"Refrigerator"|"A+"|365|24|90|177|59|81|2|291|145|NA|NA|NA|179999|"https://www.mediamarkt.hu/hu/product/_ok-odd-11119-a1-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1254461.html"|1254461|"mediamarkt"|455
"OK. OFK 23329"|"white"|"OK. OFK 23329 A1 Felülfagyasztós hûtõszekrény"|"OK."|"Refrigerator"|"A+"|190|24|50|123|58|33|2|115|40|NA|NA|NA|52996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-23329-a1-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91szekr%C3%A9ny-1254462.html"|1254462|"mediamarkt"|456
"OK. OFK 34319"|"white"|"OK. OFK 34319 A2 Felülfagyasztós hûtõszekrény"|"OK."|"Refrigerator"|"A++"|168|24|55|142|58|39|2|171|41|NA|NA|NA|59996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-34319-a2-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91szekr%C3%A9ny-1254464.html"|1254464|"mediamarkt"|457
"OK. OFK 35429"|"grey"|"OK. OFK 35429 A1 kombinált hûtõszekrény"|"OK."|"Refrigerator"|"A+"|257|36|57|175|63|51|2|184|84|NA|NA|NA|69996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35429-a1-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278695.html"|1278695|"mediamarkt"|458
"OK. OFK 35459"|"white"|"OK. OFK 35459 A1 NF No Frost kombinált hûtõszekrény"|"OK."|"Refrigerator"|"A+"|261|36|57|185|63|52|2|194|70|NA|NA|NA|85999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35459-a1-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278698.html"|1278698|"mediamarkt"|459
"OK. OFK 35469"|"grey"|"OK. OFK 35469 A2 NF No Frost kombinált hûtõszekrény"|"OK."|"Refrigerator"|"A++"|222|36|54|180|60|52|2|194|70|NA|NA|NA|99999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35469-a2-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278699.html"|1278699|"mediamarkt"|460
"OK. OFK 46419"|"grey"|"OK. OFK 46419 A2 NF No Frost kombinált hûtõszekrény"|"OK."|"Refrigerator"|"A++"|263|36|66|191|72|69|2|230|94|NA|NA|NA|107999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-46419-a2-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278700.html"|1278700|"mediamarkt"|461
"OK. OFR 21119"|"white"|"OK. OFR 21119 A2 hûtõszekrény"|"OK."|"Refrigerator"|"A++"|128|24|50|84|56|26|1|88|14|NA|NA|NA|45999|"https://www.mediamarkt.hu/hu/product/_ok-ofr-21119-a2-h%C5%B1t%C5%91szekr%C3%A9ny-1254466.html"|1254466|"mediamarkt"|462
"OK. OFZ 45219"|"white"|"OK. OFZ 45219 A2 Fagyasztószekrény"|"OK."|"Freezer"|"A++"|190|24|60|170|60|59|NA|NA|212|NA|NA|NA|99999|"https://www.mediamarkt.hu/hu/product/_ok-ofz-45219-a2-fagyaszt%C3%B3szekr%C3%A9ny-1254468.html"|1254468|"mediamarkt"|463
"SAMSUNG RB 30"|"grey"|"SAMSUNG RB 30 J 3000 SA / EF No Frost hûtõszekrény"|"SAMSUNG"|"Refrigerator"|"A+"|272|24|60|178|67|66|2|213|98|NA|NA|NA|119993|"https://www.mediamarkt.hu/hu/product/_samsung-rb-30-j-3000-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1171003.html"|1171003|"mediamarkt"|464
"SAMSUNG RB 33"|"black"|"SAMSUNG RB 33 J 3230 BC / EF No Frost hûtõszekrény"|"SAMSUNG"|"Refrigerator"|"A+"|280|24|60|185|67|70|NA|230|98|NA|NA|NA|164999|"https://www.mediamarkt.hu/hu/product/_samsung-rb-33-j-3230-bc-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1171000.html"|1171000|"mediamarkt"|465
"SAMSUNG RB 33"|"grey"|"SAMSUNG RB 33 J 3830 SA / EF No Frost hûtõszekrény"|"SAMSUNG"|"Refrigerator"|"A+"|280|24|60|185|67|68|2|223|98|NA|NA|NA|159996|"https://www.mediamarkt.hu/hu/product/_samsung-rb-33-j-3830-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1170998.html"|1170998|"mediamarkt"|466
"SAMSUNG RB 37"|"grey"|"SAMSUNG RB 37 J 5005 SA / EF No Frost hûtõszekrény"|"SAMSUNG"|"Refrigerator"|"A++"|259|24|60|201|68|71|2|269|98|NA|NA|NA|184999|"https://www.mediamarkt.hu/hu/product/_samsung-rb-37-j-5005-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1170995.html"|1170995|"mediamarkt"|467
