"common_item_id"|"common_item_name"|"item_name_short"|"colour"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"total_capacity"|"website"|"item_price"|"link"
393|"INDESIT LR9 S2Q grey"|"INDESIT LR9 S2Q"|"grey"|"INDESIT"|"Refrigerator"|"A++"|252|24|60|201|66|NA|2|257|111|368|"mediamarkt"|122796|"https://www.mediamarkt.hu/hu/product/_indesit-lr9-s2q-f-x-b-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1285262.html"
394|"INDESIT SI6 1 white"|"INDESIT SI6 1"|"white"|"INDESIT"|"Refrigerator"|"A+"|140|24|60|167|65|58|1|322|NA|322|"mediamarkt"|109799|"https://www.mediamarkt.hu/hu/product/_indesit-si6-1-w-h%C5%B1t%C5%91szekr%C3%A9ny-1238106.html"
395|"INDESIT TAA 5 white"|"INDESIT TAA 5"|"white"|"INDESIT"|"Refrigerator"|"A+"|309|24|70|180|69|80|2|341|94|435|"mediamarkt"|105999|"https://www.mediamarkt.hu/hu/product/_indesit-taa-5-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1097730.html"
395|"INDESIT TAA 5 white"|"INDESIT TAA 5"|"white"|"INDESIT"|"Refrigerator"|"A+"|309|24|70|180|69|80|2|341|94|435|"edigital"|99990|"https://edigital.hu/felulfagyasztos-huto/indesit-taa5-hutoszekreny-p212959"
396|"INDESIT UI6 F1T grey"|"INDESIT UI6 F1T"|"grey"|"INDESIT"|"Freezer"|"A+"|287|24|65|167|60|63|NA|NA|222|222|"mediamarkt"|136999|"https://www.mediamarkt.hu/hu/product/_indesit-ui6-f1t-s-fagyaszt%C3%B3szekr%C3%A9ny-1238111.html"
397|"Indesit CAA 55 white"|"Indesit CAA 55"|"white"|"INDESIT"|"Refrigerator"|"A+"|268|24|54|174|58|NA|2|150|84|234|"edigital"|85990|"https://edigital.hu/alulfagyasztos-huto/indesit-caa-55-alulfagyasztos-hutoszekreny-p244314"
398|"Indesit LR7 S2 grey"|"Indesit LR7 S2"|"grey"|"INDESIT"|"Refrigerator"|"A++"|232|24|60|176|66|63|2|196|111|307|"edigital"|104990|"https://edigital.hu/alulfagyasztos-huto/indesit-lr7-s2-x-alulfagyasztos-hutoszekreny-inox-p464068"
399|"Indesit LR9S2QFXB grey"|"Indesit LR9S2QFXB"|"grey"|"INDESIT"|"Refrigerator"|"A+"|321|24|60|201|66|NA|2|257|111|368|"edigital"|127990|"https://edigital.hu/alulfagyasztos-huto/indesit-lr9s2qfxb-alulfagyasztos-hutoszekreny-p664451"
400|"Indesit UI6 1 white"|"Indesit UI6 1"|"white"|"INDESIT"|"Freezer"|"A+"|267|24|60|167|65|NA|1|0|232|232|"edigital"|94990|"https://edigital.hu/fagyasztoszekreny/indesit-ui6-1-w1-fagyasztoszekreny-p552321"
401|"LG GBB60SAYFE grey"|"LG GBB60SAYFE"|"grey"|"LG"|"Refrigerator"|"A+++"|178|NA|60|201|76|81|2|250|93|343|"edigital"|179990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb60sayfe-total-no-frost-alulfagyasztos-hutoszekreny-ujracsomagolt-p682810"
402|"LG GBB61PZHZN grey"|"LG GBB61PZHZN"|"grey"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|70|2|234|107|341|"edigital"|159990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb61pzhzn-alulfagyasztos-hutoszekreny-inox-p693197"
403|"LG GBB61PZJZN grey"|"LG GBB61PZJZN"|"grey"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|72|2|234|107|341|"mediamarkt"|154899|"https://www.mediamarkt.hu/hu/product/_lg-gbb61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294118.html"
404|"LG GBB61SWHZN white"|"LG GBB61SWHZN"|"white"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|70|2|234|107|341|"edigital"|159990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb61swhzn-total-no-frost-alulfagyasztos-hutoszekreny-p667125"
405|"LG GBB62PZGFN grey"|"LG GBB62PZGFN"|"grey"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|74|2|277|107|384|"edigital"|199990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzgfn-alulfagyasztos-hutoszekreny-p664125"
406|"LG GBB62PZJZN grey"|"LG GBB62PZJZN"|"grey"|"LG"|"Refrigerator"|"A++"|268|24|60|203|68|74|2|277|107|384|"edigital"|169990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzjzn-alulfagyasztos-hutoszekreny-p664134"
407|"LG GBB71PZEFN grey"|"LG GBB71PZEFN"|"grey"|"LG"|"Refrigerator"|"A+++"|184|24|60|186|68|78|2|234|107|341|"edigital"|189990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb71pzefn-alulfagyasztos-hutoszekreny-p664131"
408|"LG GBB72SADFN grey"|"LG GBB72SADFN"|"grey"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|77|2|277|107|384|"edigital"|224990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb72sadfn-no-frost-alulfagyasztos-hutoszekreny-p683926"
408|"LG GBB72SADFN grey"|"LG GBB72SADFN"|"grey"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|77|2|277|107|384|"mediamarkt"|251099|"https://www.mediamarkt.hu/hu/product/_lg-gbb72sadfn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294109.html"
409|"LG GBB72SWEFN white"|"LG GBB72SWEFN"|"white"|"LG"|"Refrigerator"|"A+++"|193|24|60|203|68|78|2|277|107|384|"edigital"|194990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb72swefn-alulfagyasztos-hutoszekreny-p664128"
410|"LG GBB92STAQP grey"|"LG GBB92STAQP"|"grey"|"LG"|"Refrigerator"|"A+++"|154|24|60|203|68|87|2|277|107|384|"edigital"|399990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb92staqp-alulfagyasztos-hutoszekreny-p683927"
411|"LG GBF61PZJZN grey"|"LG GBF61PZJZN"|"grey"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|72|2|336|107|443|"mediamarkt"|169899|"https://www.mediamarkt.hu/hu/product/_lg-gbf61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294117.html"
411|"LG GBF61PZJZN grey"|"LG GBF61PZJZN"|"grey"|"LG"|"Refrigerator"|"A++"|254|24|60|186|68|72|2|336|107|443|"edigital"|189990|"https://edigital.hu/alulfagyasztos-huto/lg-gbf61pzjzn-total-no-frost-alulfagyasztos-hutoszekreny-p685155"
412|"LG GBF72NSDZN grey"|"LG GBF72NSDZN"|"grey"|"LG"|"Refrigerator"|"A++"|288|24|60|203|68|74|2|273|107|380|"edigital"|194990|"https://edigital.hu/alulfagyasztos-huto/lg-gbf72nsdzn-alulfagyasztos-hutoszerkeny-p664129"
413|"LG GF5237PZJZ1 NA"|"LG GF5237PZJZ1"|NA|"LG"|"Refrigerator"|"A++"|273|24|60|185|67|89|1|0|313|313|"edigital"|261990|"https://edigital.hu/fagyasztoszekreny/lg-gf5237pzjz1-fagyasztoszekreny-p617828"
414|"LG GL5241PZJZ1 grey"|"LG GL5241PZJZ1"|"grey"|"LG"|"Refrigerator"|"A++"|115|24|60|185|67|81|1|382|0|382|"edigital"|259990|"https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829"
414|"LG GL5241PZJZ1 grey"|"LG GL5241PZJZ1"|"grey"|"LG"|"Refrigerator"|"A++"|115|24|60|185|67|81|1|382|0|382|"edigital"|207990|"https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-ujracsomagolt-p677356"
415|"LG GMX844MCKV black"|"LG GMX844MCKV"|"black"|"LG"|"Refrigerator"|"A+"|380|24|88|189|77|133|4|280|143|423|"edigital"|649990|"https://edigital.hu/side-side-huto/lg-gmx844mckv-side-side-hutoszekreny-fekete-p693198"
416|"LG GS9366PZQVD grey"|"LG GS9366PZQVD"|"grey"|"LG"|"Refrigerator"|"A+"|480|24|91|179|71|151|NA|NA|209|209|"edigital"|399990|"https://edigital.hu/side-side-huto/lg-gs9366pzqvd-side-side-hutoszekreny-p457706"
417|"LG GSB760PZXV grey"|"LG GSB760PZXV"|"grey"|"LG"|"Refrigerator"|"A+"|438|24|91|179|74|124|4|406|220|626|"mediamarkt"|279799|"https://www.mediamarkt.hu/hu/product/_lg-gsb760pzxv-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209971.html"
417|"LG GSB760PZXV grey"|"LG GSB760PZXV"|"grey"|"LG"|"Refrigerator"|"A+"|438|24|91|179|74|124|4|406|220|626|"edigital"|285990|"https://edigital.hu/side-side-huto/lg-gsb760pzxv-side-side-hutoszekreny-total-no-frost-p539303"
418|"LG GSJ760PZXV grey"|"LG GSJ760PZXV"|"grey"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|4|405|196|601|"mediamarkt"|349699|"https://www.mediamarkt.hu/hu/product/_lg-gsj760pzxv-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209977.html"
419|"LG GSJ760WBXV black"|"LG GSJ760WBXV"|"black"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|136|NA|405|196|601|"edigital"|364990|"https://edigital.hu/side-side-huto/lg-gsj760wbxv-side-side-hutoszekreny-p508708"
420|"LG GSJ761PZXV grey"|"LG GSJ761PZXV"|"grey"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|2|405|196|601|"edigital"|394990|"https://edigital.hu/side-side-huto/lg-gsj761pzxv-side-side-hutoszekreny-p578416"
421|"LG GSJ960NSBZ grey"|"LG GSJ960NSBZ"|"grey"|"LG"|"Refrigerator"|"A+"|376|24|91|179|74|141|2|405|196|601|"edigital"|399990|"https://edigital.hu/side-side-huto/lg-gsj960nsbz-side-side-hutoszekreny-p472328"
422|"LG GSJ961NEBZ grey"|"LG GSJ961NEBZ"|"grey"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|130|5|405|196|601|"edigital"|469990|"https://edigital.hu/side-side-huto/lg-gsj961nebz-side-side-hutoszekreny-p482499"
422|"LG GSJ961NEBZ grey"|"LG GSJ961NEBZ"|"grey"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|130|5|405|196|601|"mediamarkt"|445799|"https://www.mediamarkt.hu/hu/product/_lg-gsj961nebz-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209964.html"
423|"LG GSL760PZXV grey"|"LG GSL760PZXV"|"grey"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|2|600|196|796|"edigital"|289990|"https://edigital.hu/side-side-huto/lg-gsl760pzxv-side-side-hutoszekreny-p472327"
424|"LG GSL760SWXV white"|"LG GSL760SWXV"|"white"|"LG"|"Refrigerator"|"A+"|419|24|91|179|74|124|4|405|196|601|"edigital"|299990|"https://edigital.hu/side-side-huto/lg-gsl760swxv-side-side-hutoszekreny-p580484"
425|"LG GSX961MTAZ black"|"LG GSX961MTAZ"|"black"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|144|4|405|196|601|"edigital"|659990|"https://edigital.hu/side-side-huto/lg-gsx961mtaz-side-side-hutoszekreny-p587147"
426|"LG GSX961NEAZ grey"|"LG GSX961NEAZ"|"grey"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|132|4|405|196|601|"edigital"|549990|"https://edigital.hu/side-side-huto/lg-gsx961neaz-energiaosztalyu-instaview-door-door-side-side-hutoszekreny-p532367"
426|"LG GSX961NEAZ grey"|"LG GSX961NEAZ"|"grey"|"LG"|"Refrigerator"|"A++"|376|24|91|179|74|132|4|405|196|601|"mediamarkt"|599999|"https://www.mediamarkt.hu/hu/product/_lg-gsx961neaz-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1238299.html"
427|"LG GTB362PZCZD grey"|"LG GTB362PZCZD"|"grey"|"LG"|"Refrigerator"|"A++"|204|24|56|166|62|57|2|198|56|254|"edigital"|139990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb362pzczd-felulfagyasztos-hutoszekreny-p578815"
428|"LG GTB382PZCZD grey"|"LG GTB382PZCZD"|"grey"|"LG"|"Refrigerator"|"A++"|184|24|56|152|58|NA|2|165|44|209|"edigital"|134990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb382pzczd-felulfagyasztos-hutoszekreny-p578811"
429|"LG GTB382SHCZD white"|"LG GTB382SHCZD"|"white"|"LG"|"Refrigerator"|"A++"|307|24|56|152|58|NA|2|165|44|209|"edigital"|129990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb382shczd-felulfagyasztos-hutoszekreny-p579795"
430|"LG GTB574PZHZD grey"|"LG GTB574PZHZD"|"grey"|"LG"|"Refrigerator"|"A++"|286|24|70|178|73|NA|NA|321|117|438|"edigital"|202990|"https://edigital.hu/felulfagyasztos-huto/lg-gtb574pzhzd-felulfagyasztos-hutoszekreny-p533247"
431|"LG GTF744BLPZD black"|"LG GTF744BLPZD"|"black"|"LG"|"Refrigerator"|"A++"|309|24|78|180|73|80|2|379|130|509|"edigital"|239990|"https://edigital.hu/felulfagyasztos-huto/lg-gtf744blpzd-felulfagyasztos-hutoszekreny-p683827"
432|"LG GTF916PZPZD grey"|"LG GTF916PZPZD"|"grey"|"LG"|"Refrigerator"|"A++"|330|24|86|185|73|88|2|418|174|592|"mediamarkt"|269799|"https://www.mediamarkt.hu/hu/product/_lg-gtf916pzpzd-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1243922.html"
432|"LG GTF916PZPZD grey"|"LG GTF916PZPZD"|"grey"|"LG"|"Refrigerator"|"A++"|330|24|86|185|73|88|2|418|174|592|"edigital"|269990|"https://edigital.hu/felulfagyasztos-huto/lg-gtf916pzpzd-felulfagyasztos-hutoszekreny-p531464"
433|"LG LGGTB574SEHZD grey"|"LG LGGTB574SEHZD"|"grey"|"LG"|"Refrigerator"|"A++"|286|24|70|178|73|83|2|321|117|438|"edigital"|219990|"https://edigital.hu/felulfagyasztos-huto/lg-lggtb574sehzd-felulfagyasztos-hutoszekreny-p612736"
434|"LIEBHERR CNEL 4213 grey"|"LIEBHERR CNEL 4213"|"grey"|"LIEBHERR"|"Refrigerator"|"A++"|245|60|60|186|66|66|2|165|129|294|"mediamarkt"|194899|"https://www.mediamarkt.hu/hu/product/_liebherr-cnel-4213-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1225449.html"
435|"LIEBHERR CU 3331 white"|"LIEBHERR CU 3331"|"white"|"LIEBHERR"|"Refrigerator"|"A++"|211|60|55|181|63|73|2|212|84|296|"mediamarkt"|134799|"https://www.mediamarkt.hu/hu/product/_liebherr-cu-3331-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1281689.html"
436|"LIEBHERR CUEL 3331 grey"|"LIEBHERR CUEL 3331"|"grey"|"LIEBHERR"|"Refrigerator"|"A++"|211|60|55|181|63|73|2|212|84|296|"mediamarkt"|139799|"https://www.mediamarkt.hu/hu/product/_liebherr-cuel-3331-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1281690.html"
437|"LIEBHERR GNP 2313 white"|"LIEBHERR GNP 2313"|"white"|"LIEBHERR"|"Freezer"|"A++"|206|60|60|145|63|68|NA|NA|185|185|"mediamarkt"|239999|"https://www.mediamarkt.hu/hu/product/_liebherr-gnp-2313-fagyaszt%C3%B3szekr%C3%A9ny-1200445.html"
438|"LIEBHERR GNP 3755 white"|"LIEBHERR GNP 3755"|"white"|"LIEBHERR"|"Freezer"|"A+++"|155|60|60|165|67|80|NA|NA|232|232|"mediamarkt"|386999|"https://www.mediamarkt.hu/hu/product/_liebherr-gnp-3755-fagyaszt%C3%B3szekr%C3%A9ny-1200447.html"
439|"LIEBHERR GP 2433 white"|"LIEBHERR GP 2433"|"white"|"LIEBHERR"|"Freezer"|"A++"|191|60|63|144|60|63|NA|NA|190|190|"mediamarkt"|175999|"https://www.mediamarkt.hu/hu/product/_liebherr-gp-2433-fagyaszt%C3%B3szekr%C3%A9ny-%C3%A1ll%C3%B3-1149171.html"
440|"LIEBHERR KB 4310 white"|"LIEBHERR KB 4310"|"white"|"LIEBHERR"|"Refrigerator"|"A+++"|90|60|60|185|67|87|NA|366|NA|366|"mediamarkt"|366999|"https://www.mediamarkt.hu/hu/product/_liebherr-kb-4310-h%C5%B1t%C5%91szekr%C3%A9ny-1200430.html"
441|"LIEBHERR TP 1410 white"|"LIEBHERR TP 1410"|"white"|"LIEBHERR"|"Refrigerator"|"A++"|92|60|55|85|62|38|1|136|NA|136|"mediamarkt"|82996|"https://www.mediamarkt.hu/hu/product/_liebherr-tp-1410-h%C5%B1t%C5%91szekr%C3%A9ny-1193432.html"
442|"Lg GBB59SWJZB white"|"Lg GBB59SWJZB"|"white"|"LG"|"Refrigerator"|"A++"|240|24|60|190|70|77|NA|225|93|318|"edigital"|149990|"https://edigital.hu/alulfagyasztos-huto/lg-gbb59swjzb-total-no-frost-alulfagyasztos-hutoszekreny-p478499"
443|"MIELE KFN28132 white"|"MIELE KFN28132"|"white"|"MIELE"|"Refrigerator"|"A++"|232|24|60|186|66|65|2|209|95|304|"mediamarkt"|300999|"https://www.mediamarkt.hu/hu/product/_miele-kfn28132-ws-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1230308.html"
444|"MIELE KFN29283 black, grey"|"MIELE KFN29283"|"black, grey"|"MIELE"|"Refrigerator"|"A+++"|186|24|60|201|68|96|2|242|101|343|"mediamarkt"|654999|"https://www.mediamarkt.hu/hu/product/_miele-kfn29283-d-bb-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1198033.html"
445|"MOBICOOL CK40D hûtõláda,12/230V blue"|"MOBICOOL CK40D hûtõláda,12/230V"|"blue"|"ASPICO"|"Other"|NA|NA|NA|52|45|52|20|NA|NA|NA|0|"mediamarkt"|123993|"https://www.mediamarkt.hu/hu/product/_mobicool-ck40d-h%C5%B1t%C5%91l%C3%A1da-12-230v-38-l-1259389.html"
446|"Mobicool W40 blue"|"Mobicool W40"|"blue"|"Mobicool"|"Other"|NA|NA|12|NA|NA|NA|NA|NA|NA|NA|0|"edigital"|39990|"https://edigital.hu/elektromos-hutotaska/mobicool-w40-acdc-elektromos-hutolada-p507213"
447|"Navon 263 A++ white"|"Navon 263 A++"|"white"|"NAVON"|"Refrigerator"|"A++"|NA|36|54|144|57|42|2|171|38|209|"mediamarkt"|62796|"https://www.mediamarkt.hu/hu/product/_navon-263-a-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1297330.html"
447|"Navon 263 A++ white"|"Navon 263 A++"|"white"|"NAVON"|"Refrigerator"|"A++"|NA|36|54|144|57|42|2|171|38|209|"edigital"|63990|"https://edigital.hu/felulfagyasztos-huto/navon-263-felulfagyasztos-hutoszekreny-p627802"
448|"NEFF GI1213D30 white"|"NEFF GI1213D30"|"white"|"NEFF"|"Freezer"|"A++"|157|24|55|87|56|NA|NA|NA|97|97|"mediamarkt"|201999|"https://www.mediamarkt.hu/hu/product/_neff-gi1213d30-be%C3%A9p%C3%ADthet%C5%91-fagyaszt%C3%B3szekr%C3%A9ny-1245751.html"
449|"Navon 278 A+ white"|"Navon 278 A+"|"white"|"NAVON"|"Refrigerator"|"A+"|257|36|54|170|61|59|2|184|84|268|"edigital"|64990|"https://edigital.hu/alulfagyasztos-huto/navon-278-alulfagyasztos-hutoszekreny-p627805"
450|"Navon 278 A++ white"|"Navon 278 A++"|"white"|"NAVON"|"Refrigerator"|"A++"|202|36|54|170|61|59|2|184|84|268|"edigital"|74990|"https://edigital.hu/alulfagyasztos-huto/navon-278-alulfagyasztos-hutoszekreny-p627806"
451|"Navon 283 A+ white"|"Navon 283 A+"|"white"|"NAVON"|"Refrigerator"|"A+"|220|36|54|160|57|51|2|198|42|240|"edigital"|64990|"https://edigital.hu/felulfagyasztos-huto/navon-283-felulfagyasztos-hutoszekreny-p627803"
452|"Navon 283 A++ white"|"Navon 283 A++"|"white"|"NAVON"|"Refrigerator"|"A++"|180|36|54|160|57|51|2|198|42|240|"edigital"|69990|"https://edigital.hu/felulfagyasztos-huto/navon-283-felulfagyasztos-hutoszekreny-p627804"
453|"Navon 286 A+ white"|"Navon 286 A+"|"white"|"NAVON"|"Refrigerator"|"A+"|264|36|54|180|61|70|2|202|84|286|"edigital"|74990|"https://edigital.hu/alulfagyasztos-huto/navon-286-alulfagyasztos-hutoszekreny-p627808"
454|"Navon 289 A++ grey"|"Navon 289 A++"|"grey"|"NAVON"|"Refrigerator"|"A++"|222|36|54|180|61|70|2|194|72|266|"edigital"|99990|"https://edigital.hu/alulfagyasztos-huto/navon-289-x-alulfagyasztos-no-frost-hutoszekreny-inox-p627812"
455|"OK. ODD 11119 grey"|"OK. ODD 11119"|"grey"|"OK."|"Refrigerator"|"A+"|365|24|90|177|59|81|2|291|145|436|"mediamarkt"|179999|"https://www.mediamarkt.hu/hu/product/_ok-odd-11119-a1-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1254461.html"
456|"OK. OFK 23329 white"|"OK. OFK 23329"|"white"|"OK."|"Refrigerator"|"A+"|190|24|50|123|58|33|2|115|40|155|"mediamarkt"|52996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-23329-a1-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91szekr%C3%A9ny-1254462.html"
457|"OK. OFK 34319 white"|"OK. OFK 34319"|"white"|"OK."|"Refrigerator"|"A++"|168|24|55|142|58|39|2|171|41|212|"mediamarkt"|59996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-34319-a2-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91szekr%C3%A9ny-1254464.html"
458|"OK. OFK 35429 grey"|"OK. OFK 35429"|"grey"|"OK."|"Refrigerator"|"A+"|257|36|57|175|63|51|2|184|84|268|"mediamarkt"|69996|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35429-a1-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278695.html"
459|"OK. OFK 35459 white"|"OK. OFK 35459"|"white"|"OK."|"Refrigerator"|"A+"|261|36|57|185|63|52|2|194|70|264|"mediamarkt"|85999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35459-a1-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278698.html"
460|"OK. OFK 35469 grey"|"OK. OFK 35469"|"grey"|"OK."|"Refrigerator"|"A++"|222|36|54|180|60|52|2|194|70|264|"mediamarkt"|99999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-35469-a2-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278699.html"
461|"OK. OFK 46419 grey"|"OK. OFK 46419"|"grey"|"OK."|"Refrigerator"|"A++"|263|36|66|191|72|69|2|230|94|324|"mediamarkt"|107999|"https://www.mediamarkt.hu/hu/product/_ok-ofk-46419-a2-nf-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1278700.html"
462|"OK. OFR 21119 white"|"OK. OFR 21119"|"white"|"OK."|"Refrigerator"|"A++"|128|24|50|84|56|26|1|88|14|102|"mediamarkt"|45999|"https://www.mediamarkt.hu/hu/product/_ok-ofr-21119-a2-h%C5%B1t%C5%91szekr%C3%A9ny-1254466.html"
463|"OK. OFZ 45219 white"|"OK. OFZ 45219"|"white"|"OK."|"Freezer"|"A++"|190|24|60|170|60|59|NA|NA|212|212|"mediamarkt"|99999|"https://www.mediamarkt.hu/hu/product/_ok-ofz-45219-a2-fagyaszt%C3%B3szekr%C3%A9ny-1254468.html"
464|"SAMSUNG RB 30 grey"|"SAMSUNG RB 30"|"grey"|"SAMSUNG"|"Refrigerator"|"A+"|272|24|60|178|67|66|2|213|98|311|"mediamarkt"|119993|"https://www.mediamarkt.hu/hu/product/_samsung-rb-30-j-3000-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1171003.html"
465|"SAMSUNG RB 33 black"|"SAMSUNG RB 33"|"black"|"SAMSUNG"|"Refrigerator"|"A+"|280|24|60|185|67|70|NA|230|98|328|"mediamarkt"|164999|"https://www.mediamarkt.hu/hu/product/_samsung-rb-33-j-3230-bc-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1171000.html"
466|"SAMSUNG RB 33 grey"|"SAMSUNG RB 33"|"grey"|"SAMSUNG"|"Refrigerator"|"A+"|280|24|60|185|67|68|2|223|98|321|"mediamarkt"|159996|"https://www.mediamarkt.hu/hu/product/_samsung-rb-33-j-3830-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1170998.html"
467|"SAMSUNG RB 37 grey"|"SAMSUNG RB 37"|"grey"|"SAMSUNG"|"Refrigerator"|"A++"|259|24|60|201|68|71|2|269|98|367|"mediamarkt"|184999|"https://www.mediamarkt.hu/hu/product/_samsung-rb-37-j-5005-sa-ef-no-frost-h%C5%B1t%C5%91szekr%C3%A9ny-1170995.html"
468|"SAMSUNG RB33J3205SA/EF grey"|"SAMSUNG RB33J3205SA/EF"|"grey"|"SAMSUNG"|"Refrigerator"|"A++"|248|24|60|185|67|70|2|230|98|328|"mediamarkt"|144996|"https://www.mediamarkt.hu/hu/product/_samsung-rb33j3205sa-ef-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1210317.html"
469|"SAMSUNG RB33J3205WW/EF white"|"SAMSUNG RB33J3205WW/EF"|"white"|"SAMSUNG"|"Refrigerator"|"A++"|248|24|60|185|67|70|2|230|98|328|"mediamarkt"|139996|"https://www.mediamarkt.hu/hu/product/_samsung-rb33j3205ww-ef-h%C5%B1t%C5%91szekr%C3%A9ny-1204927.html"
469|"SAMSUNG RB33J3205WW/EF white"|"SAMSUNG RB33J3205WW/EF"|"white"|"SAMSUNG"|"Refrigerator"|"A++"|248|24|60|185|67|70|2|230|98|328|"edigital"|127990|"https://edigital.hu/alulfagyasztos-huto/samsung-rb33j3205wwef-alulfagyasztos-no-frost-hutoszekreny-328l-feher-p460534"
470|"SAMSUNG RB37J501MB1/EF black"|"SAMSUNG RB37J501MB1/EF"|"black"|"SAMSUNG"|"Refrigerator"|"A+++"|280|24|60|201|68|73|2|255|130|385|"mediamarkt"|208999|"https://www.mediamarkt.hu/hu/product/_samsung-rb37j501mb1-ef-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294955.html"
470|"SAMSUNG RB37J501MB1/EF black"|"SAMSUNG RB37J501MB1/EF"|"black"|"SAMSUNG"|"Refrigerator"|"A+++"|280|24|60|201|68|73|2|255|130|385|"edigital"|175990|"https://edigital.hu/alulfagyasztos-huto/samsung-rb37j501mb1ef-alulfagyasztos-hutoszekreny-fekete-ujracsomagolt-p682806"
471|"SAMSUNG RB37J506MSA/EF grey"|"SAMSUNG RB37J506MSA/EF"|"grey"|"SAMSUNG"|"Refrigerator"|"A+++"|183|24|60|201|68|71|2|255|98|353|"mediamarkt"|199999|"https://www.mediamarkt.hu/hu/product/_samsung-rb37j506msa-ef-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287406.html"
